7001,7001,7001,7001,7001,7001,9467
7004,7004,7004,7004,7004,7004,7004
7015,7015,7015,7015,7015,7015,17516
7019,7019,7019,7019,7019,7019,7019
7021,18028,7537,7021,7021,7021,7021
7023,7023,7023,7023,7023,7023,7023
7025,7025,7025,7025,7025,7025,7025
7033,7033,7033,7033,7033,7033,7033
7035,22210,8702,16061,5535,5535,5535
7057,7057,7057,7057,935,23860,18486
7059,7059,7059,7059,7059,7059,18263
7061,7061,7061,7061,7061,7061,7061
7062,11647,7062,7062,7062,7062,7062
7067,7067,7067,7067,7067,7067,7067
7072,7072,7072,7072,7072,7072,7072
7075,7075,24967,7075,7075,7075,7075
7080,7080,7080,7080,7080,7080,7080
7084,7084,7084,7084,9816,9816,9816
7085,7085,7085,7085,7085,7085,7085
7086,7086,7086,7086,7086,7086,7086
7087,7087,7087,26666,7087,7087,8971
7094,7094,7094,7094,7094,7094,7094
7105,7105,7105,7105,7105,7105,7105
7107,7107,7107,7107,7107,7107,7107
7108,7108,7108,7108,7108,7108,7108
7113,7113,7113,7113,7113,7113,7113
7116,7116,7116,1096,7116,7116,7116
7117,7117,7117,7117,7117,15619,13779
7123,7123,7123,7123,7123,7123,7123
7124,13683,16004,7124,7124,15265,4923
7135,7135,7135,7135,3378,7135,7135
7141,7141,7141,7141,7141,7141,7141
7143,7143,7143,7143,7143,7143,7143
7147,7147,7147,7147,21161,7147,7147
7157,22151,7157,7157,7157,7157,7157
7165,7165,7165,7165,7165,7165,7165
7172,7172,7172,7172,7172,7172,1137
7180,7180,7180,7180,7180,7180,7180
7181,7181,7181,7181,7181,24279,19546
7190,7190,7190,7190,7190,7190,7190
7193,23254,3614,3614,3614,3614,3614
7198,7198,7198,7198,7198,7198,7198
7199,7199,7199,7199,20367,20367,25180
7211,7211,7211,7211,7211,7211,7211
7212,24115,24115,24115,29896,29896,29896
7213,7213,7213,7213,7213,7213,7213
7215,7215,7215,7215,7215,7215,7215
7222,7222,7222,7222,7222,7222,7222
7228,7228,7228,7228,7228,7228,7228
7232,17616,7232,7232,7232,692,7232
7239,7239,7239,7239,7239,7239,7239
7246,8271,7246,7246,3483,3483,8271
7251,7251,7251,7251,7251,7251,7251
7257,23386,23386,23386,23386,7257,7257
7266,7266,7266,7266,7266,7266,7266
7282,7282,7282,6503,6503,24214,6503
7286,7286,7286,7286,7286,29453,1001
7292,20826,7292,7292,7292,7292,7292
7299,7299,7299,7299,7299,7299,7299
7307,7307,7307,7307,7307,7307,7307
7309,7309,7309,7309,7309,23434,7309
7316,7316,7316,7316,7316,7316,7316
7318,7318,7318,7318,7318,7318,7318
7322,7322,7322,7322,7322,7322,7322
7332,7332,7332,7332,22681,7332,7332
7333,7333,7333,7333,7333,7333,7333
7351,7351,7351,23653,7351,7351,14012
7378,7378,7378,7378,7378,7378,7378
7379,4493,24770,24770,27994,6720,12249
7383,7383,7383,6597,17914,19038,2325
7394,7394,7394,7394,7394,16416,7394
7396,7396,7396,7396,7396,7396,7396
7397,7397,7397,7397,7397,7397,7397
7410,7410,7410,7410,7410,27055,7410
7411,7411,7411,7411,7411,7411,7411
7416,7416,7416,7416,7416,7416,7416
7417,20179,7417,7417,7417,7417,7417
7418,7418,7418,7418,7418,7418,7418
7421,7421,7421,7421,24905,3659,1637
7422,7422,7422,7422,7422,7422,7422
7426,7426,7426,7426,7426,7426,7426
7440,12389,1832,12389,12389,12389,18602
7449,7449,7449,7449,7449,7449,7449
7451,7451,7451,7451,7451,7451,7451
7455,7455,7455,7455,4428,7455,7455
7456,2462,29568,12927,29485,3057,25580
7457,7457,7457,7457,7457,7457,7457
7460,7460,7460,7460,7460,7460,7460
7462,7462,7462,7462,7462,7462,7462
7464,7464,7464,7464,7464,7464,7464
7473,7473,7473,7473,7473,7473,12419
7481,7481,7481,7481,7481,7481,7481
7482,7482,7482,7482,7482,7482,7482
7483,7483,7483,18548,18548,18548,7483
7484,7484,7484,7484,7484,7484,7484
7487,7487,7487,7487,28777,28777,28777
7489,7489,7489,7489,7489,7489,7489
7490,15341,22708,22708,22708,22708,22708
7491,7491,7491,7491,7491,7491,7491
7495,7915,7495,7495,7495,7495,7495
7500,7500,7500,7500,7500,761,761
7504,7504,7504,7504,7504,7504,7504
7509,7509,7509,7509,7509,12456,12456
7510,7510,7510,7510,7510,7510,7510
7520,12468,7520,12468,7520,7520,7520
7524,7524,7524,7524,7524,7524,7524
7530,7530,7530,7530,7530,7530,7530
7537,7537,7537,7537,7537,7537,7537
7543,7543,7543,7543,7543,11585,7543
7544,7544,7544,7544,7544,10150,16747
7546,7546,7546,7546,7546,7546,17695
7548,7548,7548,7548,7548,7548,7548
7558,7558,7558,7558,7558,7558,22507
7565,7565,7565,7565,7565,7565,7565
7571,7571,11115,14648,7667,27228,26898
7577,7577,7577,29357,29357,7577,7577
7578,14514,14514,14514,14514,14514,14514
7580,7580,7580,7580,7580,7580,8693
7582,7582,7582,7582,7582,7582,7582
7583,7583,7583,7583,7583,28309,7583
7585,7585,7585,7585,7585,11118,7585
7591,7591,7591,7591,19321,19321,19321
7593,7593,7593,7593,7593,7593,7593
7595,7595,7595,7595,7595,7595,7595
7598,7598,7598,7598,4940,4940,7598
7603,7603,7603,7603,7603,7603,7603
7604,7604,7604,7604,7604,19384,7604
7605,7605,7605,7605,7605,7605,7605
7611,20897,19761,3717,3717,3717,3717
7614,7614,7614,7614,7614,7614,7614
7630,7630,7630,6871,7630,7630,29776
7640,7640,7640,7640,7640,7640,24019
7650,7650,7650,7650,7650,7650,7650
7658,7658,7658,7658,7658,7658,7658
7666,7666,7666,7666,7666,7666,7666
7667,7667,7667,7667,7667,7667,7667
7668,7668,7668,7668,7668,7668,7668
7677,7677,7677,7677,7677,7677,7677
7678,3024,3024,3024,3024,3024,3024
7687,28158,7687,14659,5309,7687,24536
7689,7689,7689,7689,7689,3032,984
7693,7693,7693,7693,16038,20725,20725
7696,7696,7696,7696,7696,7696,7696
7697,7697,7697,7697,7697,7697,7697
7698,7698,7698,14713,7698,7698,7698
7699,3857,7699,7699,7699,7699,7699
7701,7701,7701,7701,7701,1196,7701
7717,7717,7717,7717,7717,7717,7717
7720,7720,7720,7720,11576,11576,11576
7721,7721,7721,7721,7721,7721,7721
7732,7732,7732,7732,7732,3468,7732
7739,7739,7739,7739,19890,19890,19890
7740,28944,7740,7740,7740,7740,19221
7747,7747,7747,7747,7747,7747,7747
7762,7762,7762,7762,7762,7762,7762
7765,7765,7765,7765,7765,7765,7765
7767,7767,7767,7767,7767,7767,7767
7781,7781,7781,7781,7781,7781,7781
7782,7782,7782,7782,7782,7782,8466
7788,7788,7788,7788,18219,7788,7788
7797,7797,7797,7797,7797,7797,27693
7802,7802,7802,7802,7802,6413,2159
7805,7805,7805,7805,7805,7805,7805
7820,15276,11931,15276,15276,15276,15276
7825,7825,7825,7825,7825,7825,7825
7832,7832,7832,7832,7832,7832,7832
7835,7835,7835,7835,7835,7835,7835
7837,14588,7837,7837,7837,7837,7837
7841,7841,7841,7841,7841,20179,7841
7843,7843,7843,7843,7843,7843,7843
7845,7845,7845,7845,7845,9650,7845
7846,7846,7846,7846,7846,7846,7846
7848,10598,10598,10598,10598,10598,10598
7851,7851,7851,7851,7851,7851,7851
7857,7857,7857,7857,7857,7857,7857
7859,7859,7859,7859,7859,27799,7859
7866,7866,7866,7866,7866,7866,7866
7873,7873,7873,7873,7873,7873,7873
7878,7878,7878,7878,7878,7878,7878
7884,7884,7884,7884,7884,7884,7884
7890,7890,7890,7890,7890,7890,7890
7898,7898,7898,7898,7898,7898,7898
7901,7901,7901,7901,7901,12184,9119
7903,7903,7903,7903,7903,7903,7903
7904,7904,7904,7904,7904,7904,7904
7909,15158,7909,7909,7909,20509,21022
7910,7910,7910,7910,7910,7910,7910
7911,7911,7911,7911,8310,7911,7911
7915,7915,7915,7915,7915,7915,7915
7917,7917,7917,7917,22783,7917,7917
7924,27762,27762,27762,27762,27762,27762
7927,7927,7927,7927,28530,28530,28530
7928,7928,7928,7928,7928,7928,7928
7931,7931,7931,7931,7931,7931,7931
7947,7947,7947,7947,7947,7947,7947
7972,7972,7972,7972,7972,7972,7972
7974,7974,7974,13995,13995,13995,13995
7977,7977,7977,7977,7977,27581,7977
7985,7985,7985,7985,7985,7985,7985
7987,7987,7987,13559,13559,13559,2987
7990,7990,7990,7990,7990,16660,7990
7994,16062,7994,7994,7994,7994,7994
7995,7995,7995,7995,7995,5534,7995
8000,8000,8000,8000,8000,8000,8000
8005,8005,8005,8005,8005,29114,8005
8009,8009,8009,8009,8009,8009,8009
8014,8014,8014,8014,8014,8014,26887
8019,8019,8019,8019,8019,8019,8019
8021,8021,8021,8021,8021,8021,8021
8022,8022,8022,8022,8022,8022,8022
8025,8025,8025,8025,8025,8025,8025
8026,8026,8026,8026,8026,8026,8026
8028,8028,14049,14049,14049,14049,14049
8032,8032,8032,8032,14054,4023,8032
8055,8055,8055,8055,8055,8055,8055
8066,8066,14135,8066,8066,8066,8066
8075,8075,8075,8075,8075,8075,8075
8090,8090,8090,8090,8090,8090,12156
8092,8092,4524,13317,8708,23754,22933
8097,10759,10759,10759,10759,10759,10759
8103,1856,18557,28777,28777,28777,28777
8106,8106,8106,21605,22877,8106,22877
8110,8110,8110,8110,8110,27952,27952
8111,8111,8111,8111,8111,8111,8111
8112,8112,8112,8112,8112,8112,8112
8117,8117,21643,8117,8117,16185,12384
8121,22760,8121,8121,8121,8121,8121
8126,8126,8126,8126,17082,17082,8126
8130,8130,8130,8130,8130,8130,25572
8135,15968,15968,3760,3760,3760,3760
8141,8141,8141,8141,8141,27925,8141
8145,8145,8145,8145,8145,8145,8145
8157,8157,8157,8157,8157,8157,8157
8164,8164,8164,8164,8164,8164,8164
8165,8165,8165,8165,8165,8165,8165
8170,8170,8170,8170,8170,8170,15506
8173,8173,8173,8173,8173,8173,8173
8204,8204,8204,8204,8204,8204,8204
8206,8206,8206,8206,8206,8206,8206
8214,8214,8214,8214,8214,8214,8214
8216,8216,8216,8216,8216,8216,8216
8224,8224,8224,8224,8224,8224,8224
8226,6754,6754,6754,6754,6754,6754
8230,8230,8230,8230,8230,28120,28120
8240,8240,8240,8240,8240,8240,10385
8247,8247,8247,8247,8247,8247,8247
8256,1197,20340,20340,20340,20340,20340
8262,8262,8262,8262,8262,8262,8262
8270,8270,8270,8270,8270,8270,8270
8271,8271,7246,7246,3483,3483,8271
8272,8272,8272,8272,8272,8272,8272
8280,8280,8280,8280,8280,14570,26837
8283,27317,27317,27317,27317,27317,27317
8285,8285,8285,8285,8285,18689,8285
8289,8289,8289,8289,8289,8289,8289
8297,8297,8297,8297,8297,8297,8297
8300,10293,10293,10293,10293,10293,10293
8307,8307,8307,8307,8307,8307,8307
8310,8310,8310,8310,7911,8310,8310
8311,8311,8311,8311,8311,8311,8311
8315,8315,13010,13717,13010,24212,13010
8327,8327,8327,8327,8327,8327,8327
8329,8329,8329,1732,8329,8329,8329
8342,8342,8342,8342,8342,8342,8342
8363,8363,8363,8363,4619,8363,8363
8364,8364,8364,8364,8364,8364,8364
8366,8366,8366,8366,8366,8366,8366
8382,8382,8382,8382,8382,8382,8382
8392,8392,8392,8392,8392,23345,27982
8403,8403,8403,8403,27059,20112,29729
8404,8404,8404,8404,8404,8404,8404
8408,8408,8408,8408,8408,8408,8408
8413,8413,8413,8413,8413,19157,8413
8417,8417,8417,8417,8417,8417,8417
8420,8420,8420,8420,8420,8420,8420
8425,8425,24532,4851,20534,20534,20534
8427,8427,8427,8427,8427,3026,8427
8432,8432,8432,16677,4957,16677,3803
8434,8434,8434,8434,8434,8434,8434
8439,8439,8439,8439,8439,4639,8439
8442,8442,2159,8442,8442,8442,8442
8443,8443,8443,8443,8443,8443,20776
8446,8446,8446,12563,8446,8446,8446
8449,8449,8449,8449,8449,8449,8449
8451,9169,8451,8451,13523,8451,8451
8457,8457,8457,8457,8457,8457,8457
8458,8458,8458,8458,8458,8458,8458
8459,8459,8459,8459,8459,8459,8459
8460,8460,8460,8460,8460,12836,8460
8461,8461,8461,8461,8461,8461,8461
8466,8466,8466,8466,8466,8466,12009
8470,8470,8470,8470,8470,16716,16716
8475,8475,8475,8475,8475,8475,8475
8479,8479,13773,8479,8479,8479,8479
8484,8484,8484,8484,8484,8484,8484
8493,8493,8493,15359,15359,15359,8493
8499,8499,8499,8499,8499,8499,8499
8500,179,179,179,179,179,179
8512,8512,8512,8512,8512,15380,15380
8513,8513,8513,8513,8513,8513,8513
8515,27530,27530,27530,27530,27530,27530
8516,548,548,548,548,26353,548
8524,8524,8524,8524,8524,8524,8524
8525,6872,8525,8525,8525,8525,8525
8528,8528,8528,13822,13822,13822,8528
8538,8538,8538,8538,8538,8538,8538
8540,8540,8540,8540,8540,2891,2891
8551,8551,8551,8551,8551,8551,8551
8555,8555,12303,6046,16061,12303,12303
8568,8568,8568,8568,8568,8568,8568
8574,8574,8574,8574,8574,8574,8574
8582,8582,8582,8582,8582,8582,2310
8583,8583,4091,24457,3893,6191,20101
8586,8586,8586,8586,8586,8586,8586
8591,6890,8591,6890,6890,6890,6890
8592,8592,8592,8592,8592,8592,8592
8607,8607,8607,8607,8607,8607,8607
8622,8622,8622,8622,8854,16396,10196
8629,8629,8629,8629,8629,8629,8629
8636,8636,8636,8636,8636,8636,8636
8639,6171,6171,22161,6171,6171,6171
8640,8640,8640,8640,8640,8640,8640
8642,8642,8642,8642,8642,8642,8642
8643,8643,131,13506,12752,18426,24681
8645,8645,8645,8645,8645,8645,8645
8657,8657,8657,8657,8657,8657,8657
8658,8658,8658,8658,8658,8658,8658
8660,16138,16138,16138,16138,16138,16138
8662,8662,8662,8662,8662,8662,8662
8663,8663,8663,8663,8663,8663,8663
8666,8666,8666,8666,8666,8666,8666
8668,8668,8668,8668,8668,8668,8668
8671,8671,8671,8671,8671,8671,8671
8672,8672,8672,8672,8672,8672,8672
8674,8674,8674,8674,8674,8674,8674
8675,8675,8675,8675,8675,8675,8675
8679,8679,8679,8679,8679,29389,3451
8691,8691,8691,8691,8691,8691,8691
8693,8693,8693,17795,8693,8693,8693
8695,8695,8695,8695,8695,8695,8695
8699,8699,8699,8699,8699,8699,8699
8702,8702,8702,16061,5535,5535,5535
8703,8703,8703,8703,18508,10670,5146
8706,8706,8706,8706,8706,8706,8706
8707,8707,8707,8707,8707,8707,8707
8708,5627,5627,5627,5627,5627,5627
8716,8716,8716,8716,8716,8716,8716
8717,8717,8717,8717,8717,8717,8717
8730,8730,8730,8730,8730,621,29062
8734,8734,8734,8734,8734,8734,8734
8738,8738,8738,8738,11296,22603,1461
8749,8749,8749,21785,8749,8749,8749
8754,8754,8754,8754,8754,8754,8754
8756,8756,8756,8756,8756,8756,8756
8757,1635,6156,26600,26600,26600,26600
8763,8763,8763,8763,8763,8763,8763
8767,8767,8767,8767,8767,8767,8767
8777,8777,8777,8777,8777,8777,20538
8778,8778,8778,8778,8778,8778,8778
8779,8779,8779,8779,8779,8779,23149
8785,8785,8785,8785,8785,8785,8785
8786,8786,8786,8786,8786,8786,8786
8801,8801,8801,8801,8801,8801,8801
8810,8810,8810,8810,8810,8810,8810
8819,395,8819,8819,8819,20340,8819
8821,8821,8821,8821,8821,8821,8821
8827,8827,8827,8827,29273,5370,8827
8842,8842,8842,8842,8842,8842,8842
8843,8843,8843,8843,8843,23261,8843
8850,8850,8850,8850,8850,7117,24597
8851,8851,8851,8851,8851,8851,8851
8853,8853,8853,8853,8853,8853,8853
8854,8854,8854,8854,8854,8854,8854
8855,8855,8855,8855,8855,8855,8855
8878,8878,8878,8878,8878,8878,27197
8887,8887,8887,8887,8887,8887,8887
8890,8890,8890,8890,8890,16236,8890
8893,8893,8893,8893,8893,8893,8427
8895,8895,8895,8895,8895,8895,8895
8907,8907,8907,8907,8907,8907,8907
8909,22507,23758,23758,23758,23758,23758
8910,8910,8910,8910,8910,8910,8910
8920,8420,8920,8920,8920,8920,8920
8926,8926,8926,8926,8926,21384,8926
8927,8927,8927,8927,8927,8927,8927
8933,8933,8933,8933,8933,8933,8933
8942,8942,8942,8942,8942,8942,8942
8945,18479,13067,27024,23381,23381,25959
8950,8950,8950,8950,8950,8950,8950
8957,8957,8957,8957,8957,8957,8957
8959,8959,8959,8959,8959,8959,8959
8965,14569,14569,14073,18588,14569,14569
8970,8970,8970,8970,8970,8970,8970
8971,8971,29104,8971,8971,1137,29104
8972,8972,8972,8972,8972,8972,8972
8990,8990,8990,8990,8990,8990,8990
8992,8992,8992,8992,8992,8992,8992
8993,8993,8993,8993,8993,8993,8993
8996,8996,8996,8996,8996,8996,8996
8999,8999,8999,8999,8999,8999,8999
9005,9005,9005,9005,27399,17976,21643
9006,4223,25666,21295,22020,22020,22020
9007,9007,9007,9007,9007,9007,9007
9009,9009,9009,9009,9009,9009,9009
9022,9022,9022,9022,9022,9022,9022
9025,9025,9025,9025,9025,9025,9025
9034,9034,9034,9034,9034,11391,9034
9036,9036,9036,9036,9036,9036,9036
9048,9048,9048,9048,9048,9048,9048
9049,9049,9049,9049,9049,9049,9049
9051,9051,9051,9051,9051,9051,9051
9056,9056,9056,9056,9056,9056,9056
9058,9058,9058,13615,9058,9058,9058
9068,9068,9068,9068,9068,9068,9068
9072,9072,9072,9072,9072,9072,9072
9074,9074,9074,9074,9074,20106,6475
9079,28534,9079,9079,9079,26447,9079
9080,9080,9080,9080,9080,9080,9080
9081,9081,9081,9081,9081,14263,9081
9083,4873,6761,6761,6761,6761,6761
9088,9088,9088,9088,9088,9088,9088
9094,9094,9094,9094,9094,9094,9094
9100,9100,9100,9100,9100,9100,9100
9106,22109,321,9106,9106,10546,9106
9112,9112,9112,9112,9112,9112,4452
9119,9119,9119,9119,9119,9119,9119
9121,9121,9121,9121,806,806,9121
9127,9127,9127,9127,9127,9127,9127
9136,9136,9136,12676,9136,9136,9136
9138,9138,9138,9138,9138,9138,680
9151,9151,9151,9151,9151,9151,9151
9158,9158,9158,9158,9158,9158,9158
9159,9159,9159,9159,9159,9159,9159
9163,9163,9163,9163,9163,9163,25602
9169,9169,9169,9169,9169,9169,9169
9170,26516,9170,9170,9170,9170,9170
9175,9175,9175,9175,9175,9175,9175
9178,9178,9178,9178,9178,9178,9178
9181,9181,9181,9181,28626,9181,9181
9186,9186,2182,9186,9186,9186,9186
9188,9188,9188,9188,9188,9188,9188
9207,9207,9207,9207,9207,9207,9207
9213,9213,9213,9213,9213,9213,9213
9214,9214,9214,9214,9214,9214,9214
9216,9216,9216,9216,9216,9216,5533
9217,9217,9217,9217,9217,9217,9217
9219,9219,9219,9219,9219,9219,9219
9223,4717,4717,4717,4717,4717,4717
9229,24736,9229,9229,9229,9229,9229
9230,5427,5427,5427,9230,9230,9230
9235,9235,9235,9235,9235,9235,9235
9246,9246,9246,9246,9246,4570,14168
9252,9252,9252,9252,9252,9252,9252
9254,9254,9254,9254,9254,9254,9254
9260,9260,9260,9260,9260,9260,9260
9261,9261,9261,9261,9261,9261,5461
9282,9282,9282,9282,9282,9282,9282
9283,9283,9283,9283,9283,9283,9283
9289,9289,9289,9289,9289,9289,9289
9292,9292,9292,9292,9292,9292,14957
9296,9296,9296,9296,9296,9296,9296
9298,9298,9298,9298,9298,9298,9298
9299,29469,9299,9299,9299,9299,9299
9300,9300,9300,9300,9300,9300,9300
9303,9303,9303,9303,9303,9303,9303
9304,9304,9304,9304,9304,9304,9304
9307,12704,11258,7141,7141,1105,1105
9310,9310,9310,9310,9310,18750,9310
9317,9317,9317,9317,9317,9317,9317
9320,9320,9320,9320,9320,9320,9320
9323,9323,9323,9323,9323,9323,9323
9327,9327,9327,9327,9327,9327,9327
9331,9331,9331,9331,9331,21870,9331
9337,9337,9337,9337,9337,9337,9337
9339,9339,9339,9339,9339,9339,9339
9340,9340,9340,9340,9340,9340,9340
9342,9342,9342,9342,9342,29846,9342
9358,9358,15387,9358,9358,9358,9358
9362,15391,15391,15391,15391,15391,9362
9364,9364,9364,9364,9364,9364,9364
9365,9365,9365,9365,9365,9365,9365
9367,9367,4113,9367,9367,9367,9367
9370,9370,9370,9370,9370,9370,9370
9372,9372,9372,9372,9372,9372,9372
9379,9379,9379,9379,12111,9379,9379
9382,9382,9382,9382,7797,18938,1239
9383,9383,9383,9383,9383,24596,12276
9384,9384,9384,9384,9384,9384,9384
9393,9393,9393,9393,9393,9393,9393
9395,14477,4633,12519,12519,12519,12519
9400,9400,9400,9400,9400,17808,5577
9402,9402,9402,9402,9402,9402,9402
9404,9404,9404,9404,9404,10255,9404
9405,9405,9405,9405,9405,9405,9405
9410,9410,9410,9410,9410,9410,9410
9413,9413,9413,9413,9413,9413,9413
9415,16476,21763,16476,16476,16476,16476
9417,9417,9417,9417,9417,24762,6385
9419,9419,9419,9419,9419,9419,9419
9421,9421,9421,9421,20558,9421,9421
9434,1856,8103,8103,7487,8103,8103
9437,9437,9437,9437,9437,9437,9437
9442,9442,9442,9442,9442,9442,9442
9450,9450,9450,9450,9450,9450,9450
9455,9455,9455,9455,9455,853,9455
9458,9458,9458,9458,9458,9458,9458
9459,9459,9459,9459,9459,9459,9459
9460,9460,9460,9460,9460,9460,9460
9461,9461,3768,9461,9461,9461,9461
9462,9462,9462,9462,9462,9462,3458
9467,9467,9467,9467,9467,9467,9467
9470,9470,23175,15799,10482,10482,10482
9491,9491,9491,9491,9491,9491,9491
9494,9494,9494,9494,9494,9494,9494
9495,9495,9495,9495,9495,9495,9495
9514,9514,9514,9514,9514,9514,9514
9518,2596,9518,9518,9518,9518,9518
9520,9520,9520,9520,9520,9520,9520
9523,9523,9523,9523,9523,9523,9523
9528,9528,9528,9528,9528,9528,9528
9532,9532,9532,9532,9532,9532,9532
9534,9534,9534,9534,9534,9534,9534
9555,9555,9555,9555,9555,9555,9555
9560,9560,9560,9560,9560,9560,9560
9568,9568,9568,9568,9568,9568,9568
9569,9569,9569,9569,9569,9569,9569
9570,9570,9570,9570,9570,9570,9570
9590,9590,9590,9590,9590,9590,9590
9591,9591,9591,9591,9591,9591,9591
9594,9594,9594,9594,9594,9594,9594
9614,23898,9614,9614,9614,9614,9614
9623,9623,9623,9623,9623,9623,9623
9632,9632,9632,9632,9632,9632,9632
9643,9643,9643,9643,9643,9643,9643
9645,9645,9645,9645,9645,9645,9645
9647,3700,25437,9647,28226,23100,10069
9648,9648,9648,9648,9648,9648,9648
9650,9650,22410,22410,17457,17457,22410
9651,9651,9651,22682,9651,9651,9651
9654,9654,17073,17073,17073,17073,17073
9660,9660,9660,9660,9660,17080,9660
9662,9662,9662,9662,9662,9662,17082
9674,9674,9674,24019,8513,8513,8513
9678,9678,9678,9678,9678,16426,9678
9679,9679,9679,9679,16827,9679,29776
9680,9680,9680,9680,17097,17097,9680
9683,9683,9683,9683,9683,28318,9683
9686,9686,9686,9686,9686,9686,9686
9687,9687,9687,17104,17104,17104,17104
9695,9695,9695,9695,9695,9695,9695
9706,9706,9706,9706,9706,9706,9706
9711,9711,9711,9711,9711,9711,9711
9714,9714,9714,9714,9714,9714,9714
9720,9720,9720,9720,9720,9720,9720
9728,9728,9728,9728,9728,9728,9728
9730,9730,9730,9730,9730,19663,18180
9742,9742,9742,9742,9742,9742,9742
9746,9746,9746,9746,9746,9746,9746
9756,9756,9756,9756,9756,9756,9756
9757,11631,11631,6612,2636,11631,11631
9760,9760,9760,9760,9760,22161,3031
9761,9761,9761,9761,9761,9761,9761
9762,9762,9762,9762,9762,9762,6615
9764,9764,9764,9764,9764,9764,9764
9771,9771,9771,9771,9771,9771,9771
9774,9774,9774,9774,9774,9774,9774
9778,9778,9778,9778,9778,9778,9778
9783,9783,9783,9783,9783,9783,9783
9784,9784,8512,9784,9784,9784,9784
9788,9788,9788,9788,9788,9788,9788
9790,9790,9790,9790,9790,9790,9790
9794,9794,9794,9794,9794,9794,9794
9803,9803,9803,17336,9803,17336,17336
9810,9810,9810,9810,9810,9810,9810
9816,9816,9816,9816,7084,9816,9816
9828,9828,9828,9828,9828,9828,9828
9834,9834,9834,9834,9834,25272,25272
9852,28929,22876,22876,22876,22876,22876
9861,9861,9861,9861,9861,14262,9861
9868,24012,1591,1591,337,1591,1591
9871,9871,11357,6795,6795,6795,6795
9873,9873,9873,9873,9873,9873,9873
9879,9879,17650,9879,9879,28552,9879
9885,9885,9885,21520,21520,21520,21520
9889,9889,24486,24486,24486,24486,18602
9894,20286,9894,9894,9894,9894,9894
9896,9896,9896,9896,9896,9896,9896
9915,9915,9915,9915,9915,9915,9915
9920,9920,9920,9920,9920,9920,9920
9925,9925,9925,9925,9925,9925,9925
9936,9936,9936,9936,9936,9936,9936
9941,29130,3057,3057,7456,19689,19975
9950,9950,9950,9950,9950,9289,9950
9955,9955,9955,9955,9955,9955,22011
9962,27818,9962,9962,9962,9962,9962
9965,9965,9965,9965,9965,9965,9965
9969,9969,9969,9969,9969,9969,9969
9971,9971,9971,9971,9971,9971,9971
9976,29111,20088,14743,297,14743,14743
9979,9979,9979,9979,1453,9979,9979
9980,9980,9980,9980,9980,9980,9980
9982,9982,9982,9982,9982,9982,9982
9983,9983,9983,9983,9983,9983,9983
9988,9988,23323,23323,23323,23323,23323
9996,9996,9996,9996,9996,9996,9996
10008,10008,10008,10008,10008,10008,10008
10011,10011,10011,10011,10011,10011,10011
10014,10014,10014,10014,10014,10014,10014
10018,10018,10018,10018,10018,10018,10018
10023,10023,10023,11654,10023,10837,10023
10027,10027,10027,10027,10027,10027,10027
10030,10030,10030,10030,10030,2262,10030
10032,10032,10032,10032,10032,10032,10032
10041,10041,10041,10041,10041,10041,10041
10050,10050,10050,10050,10050,29740,10050
10054,10054,10054,10054,10054,10054,10054
10055,10055,10055,10055,10055,10055,10055
10066,10066,10066,10066,10066,10066,10066
10069,12891,10069,10069,10069,10069,10069
10077,10077,10077,10077,10077,10077,15853
10084,10084,10084,10084,10084,10084,10084
10086,10086,20743,21666,25572,25572,25572
10094,10094,10094,10094,10094,10094,10094
10097,10097,10097,10097,10097,10097,10097
10098,10098,10098,10098,10098,27811,23587
10108,10108,10108,10108,10108,10108,10108
10120,10120,10120,10120,10120,10120,10120
10126,10126,10126,10126,10126,10126,10126
10149,10149,19813,16196,16196,16196,16196
10150,10150,10150,10150,10150,7544,10150
10165,10165,10165,10165,10165,10165,10165
10166,10166,10166,10166,10166,10166,10166
10170,23754,23754,23754,23754,23754,23754
10181,10181,10181,10181,10181,10181,10181
10194,10194,10194,10194,18950,29058,10194
10196,10196,10196,10196,10196,10196,10196
10201,10201,10201,10201,10201,2540,10201
10204,10204,10204,10204,10204,10204,3862
10206,10206,10206,10206,10206,10206,10206
10212,10212,10212,10212,10212,10212,11070
10220,10220,10220,10220,10220,10220,10220
10221,10221,10221,10221,10221,10221,10221
10224,10224,8767,3627,2084,3528,2084
10225,10225,10225,10225,10225,10225,10225
10227,10227,10227,10227,10227,10227,10227
10228,10228,10228,10228,10228,10228,10228
10231,10231,10231,10231,10231,10231,10231
10245,10245,10245,10245,10245,10245,10245
10255,10255,10255,10255,10255,10255,10255
10269,8413,10269,10269,10269,10269,10269
10271,10271,10271,10271,10271,10271,10271
10275,10275,10275,25980,10275,10275,10275
10280,10280,10280,10280,10280,10393,10393
10293,10293,10293,10293,10293,10293,10293
10296,10296,10296,10296,10296,22876,10296
10303,10303,18416,10303,10303,10303,10303
10306,10306,10306,10306,10306,10306,10306
10310,10310,10310,10310,5627,10310,10310
10314,10314,10314,10314,19242,10314,10314
10319,10319,10319,10319,10319,10319,10319
10321,10321,10321,10321,10321,10321,10321
10324,10324,10324,10324,10324,10324,10324
10326,10326,10326,10326,5028,5028,5028
10334,24610,10334,10334,10334,10334,10334
10357,10357,10357,10357,10357,10357,10357
10365,10365,10365,10365,10365,10365,10365
10366,10366,10366,10366,10366,10366,10366
